Tiro N,Color,Coordenada X,Coordenada Y,Valor Pixel
6220,Blanco,124,26,255
6221,Blanco,163,25,255
6222,Blanco,126,221,255
6223,Blanco,171,30,255
6224,Blanco,69,5,255
6225,Blanco,4,141,255
6226,Blanco,162,53,255
6227,Blanco,214,195,255
6228,Blanco,156,38,255
6229,Blanco,203,96,255
6230,Blanco,121,21,255
6231,Blanco,72,104,253
6232,No blanco,88,170,162
6233,Blanco,28,77,255
6234,Blanco,87,27,255
6235,Blanco,39,185,255
6236,Blanco,79,222,255
6237,Blanco,135,170,254
6238,No blanco,131,86,162
6239,No blanco,50,120,162
6240,No blanco,111,75,162
6241,Blanco,44,28,255
6242,Blanco,148,173,254
6243,Blanco,8,72,255
6244,No blanco,116,153,162
6245,Blanco,45,64,255
6246,No blanco,108,164,162
6247,Blanco,38,4,255
6248,Blanco,168,181,255
6249,Blanco,50,108,254
6250,No blanco,87,98,162
6251,Blanco,219,89,255
6252,Blanco,76,222,255
6253,No blanco,188,48,168
6254,No blanco,126,100,162
6255,No blanco,175,141,162
6256,Blanco,40,185,255
6257,Blanco,13,67,255
6258,Blanco,135,8,255
6259,Blanco,59,140,255
6260,Blanco,83,70,255
6261,Blanco,40,17,255
6262,No blanco,114,58,162
6263,Blanco,155,202,255
6264,Blanco,77,172,253
6265,No blanco,172,150,162
6266,No blanco,145,163,162
6267,No blanco,113,97,162
6268,No blanco,121,136,162
6269,Blanco,199,109,255
6270,No blanco,151,65,162
6271,Blanco,63,68,255
6272,No blanco,128,105,162
6273,Blanco,35,129,255
6274,Blanco,200,160,255
6275,No blanco,94,165,162
6276,Blanco,75,14,255
6277,Blanco,12,67,255
6278,Blanco,181,92,215
6279,No blanco,153,60,173
6280,Blanco,55,105,255
6281,No blanco,114,187,162
6282,No blanco,164,89,162
6283,Blanco,202,92,255
6284,Blanco,196,164,255
6285,Blanco,74,167,255
6286,No blanco,87,186,162
6287,No blanco,131,193,162
6288,Blanco,5,25,255
6289,Blanco,211,97,255
6290,Blanco,67,173,255
6291,Blanco,189,35,255
6292,No blanco,108,95,162
6293,Blanco,7,88,255
6294,Blanco,132,219,255
6295,Blanco,221,10,255
6296,No blanco,120,142,162
6297,Blanco,73,199,255
6298,Blanco,119,1,255
6299,Blanco,87,206,255
6300,Blanco,13,63,255
6301,No blanco,88,163,158
6302,Blanco,50,210,255
6303,Blanco,190,33,255
6304,No blanco,168,124,162
6305,Blanco,4,137,255
6306,No blanco,130,86,162
6307,Blanco,42,157,255
6308,Blanco,22,50,255
6309,No blanco,106,30,194
6310,No blanco,126,66,162
6311,Blanco,177,0,255
6312,No blanco,130,166,162
6313,Blanco,223,79,255
6314,Blanco,15,25,255
6315,Blanco,133,17,255
6316,Blanco,66,195,255
6317,No blanco,92,172,162
6318,Blanco,115,21,255
6319,No blanco,112,55,162
6320,No blanco,95,30,162
6321,Blanco,20,194,255
6322,Blanco,40,96,255
6323,Blanco,22,74,255
6324,Blanco,13,143,255
6325,No blanco,168,151,162
6326,Blanco,31,53,255
6327,Blanco,169,32,255
6328,Blanco,45,71,255
6329,Blanco,150,47,255
6330,No blanco,123,150,162
6331,Blanco,61,30,255
6332,Blanco,28,204,255
6333,Blanco,61,191,255
6334,No blanco,132,164,162
6335,Blanco,60,29,255
6336,Blanco,210,77,255
6337,No blanco,167,129,162
6338,Blanco,62,158,255
6339,Blanco,69,208,255
6340,No blanco,128,61,160
6341,Blanco,84,29,255
6342,Blanco,13,133,255
6343,Blanco,51,18,255
6344,Blanco,184,78,217
6345,No blanco,75,136,162
6346,Blanco,5,86,255
6347,Blanco,51,175,255
6348,Blanco,46,51,255
6349,No blanco,132,130,162
6350,No blanco,180,90,160
6351,Blanco,137,212,255
6352,Blanco,51,22,255
6353,Blanco,46,63,255
6354,No blanco,124,156,162
6355,No blanco,85,147,159
6356,Blanco,114,219,255
6357,Blanco,202,31,255
6358,No blanco,72,127,162
6359,Blanco,101,218,255
6360,No blanco,119,198,177
6361,No blanco,110,120,162
6362,No blanco,73,125,162
6363,No blanco,101,31,162
6364,No blanco,111,94,162
6365,No blanco,172,76,162
6366,Blanco,55,165,255
6367,Blanco,128,7,255
6368,No blanco,166,103,162
6369,No blanco,155,149,162
6370,Blanco,136,174,255
6371,Blanco,145,178,255
6372,Blanco,9,146,255
6373,Blanco,22,124,255
6374,No blanco,130,85,162
6375,Blanco,74,35,255
6376,No blanco,91,166,162
6377,Blanco,47,106,255
6378,Blanco,75,30,255
6379,Blanco,79,43,255
6380,No blanco,171,110,162
6381,No blanco,185,49,162
6382,Blanco,71,96,255
6383,Blanco,49,102,255
6384,Blanco,204,14,255
6385,No blanco,116,190,162
6386,Blanco,81,54,255
6387,Blanco,131,49,255
6388,No blanco,131,195,158
6389,Blanco,163,222,255
6390,No blanco,138,161,162
6391,No blanco,93,128,162
6392,Blanco,198,57,255
6393,Blanco,113,168,254
6394,Blanco,219,142,255
6395,Blanco,143,9,255
6396,Blanco,163,193,255
6397,Blanco,196,212,255
6398,No blanco,125,157,162
6399,Blanco,82,65,255
6400,Blanco,28,179,255
6401,Blanco,45,66,255
6402,Blanco,206,210,255
6403,No blanco,74,109,162
6404,Blanco,221,125,255
6405,No blanco,93,86,162
6406,No blanco,109,133,162
6407,Blanco,200,113,255
6408,No blanco,178,125,162
6409,Blanco,57,97,255
6410,No blanco,182,156,162
6411,Blanco,192,217,255
6412,Blanco,166,213,255
6413,No blanco,155,116,162
6414,Blanco,35,33,255
6415,Blanco,10,222,255
6416,Blanco,20,171,255
6417,Blanco,123,14,255
6418,Blanco,216,98,255
6419,No blanco,175,58,162
6420,Blanco,190,183,255
6421,No blanco,164,83,162
6422,Blanco,40,175,255
6423,Blanco,61,45,255
6424,No blanco,163,138,162
6425,Blanco,132,27,255
6426,Blanco,201,35,255
6427,No blanco,169,125,162
6428,Blanco,80,156,255
6429,Blanco,176,13,255
6430,Blanco,187,14,255
6431,Blanco,16,108,255
6432,Blanco,14,12,255
6433,No blanco,181,85,160
6434,Blanco,54,159,255
6435,Blanco,195,89,255
6436,Blanco,177,2,255
6437,No blanco,148,59,162
6438,Blanco,20,47,255
6439,Blanco,65,168,255
6440,Blanco,189,36,255
6441,Blanco,217,88,255
6442,No blanco,64,145,163
6443,No blanco,79,115,162
6444,Blanco,192,197,255
6445,Blanco,210,168,255
6446,Blanco,21,49,255
6447,Blanco,192,101,255
6448,Blanco,136,221,255
6449,Blanco,92,62,254
6450,No blanco,162,171,164
6451,Blanco,200,193,255
6452,No blanco,126,188,162
6453,No blanco,173,92,162
6454,Blanco,210,44,255
6455,No blanco,83,185,162
6456,Blanco,212,98,255
6457,Blanco,54,90,255
6458,Blanco,41,61,255
6459,No blanco,102,41,162
6460,Blanco,161,215,255
6461,Blanco,2,50,255
6462,Blanco,101,219,255
6463,Blanco,48,47,255
6464,Blanco,34,69,255
6465,Blanco,29,207,255
6466,No blanco,97,103,162
6467,Blanco,213,81,255
6468,Blanco,224,187,255
6469,No blanco,40,118,162
6470,Blanco,121,223,255
6471,Blanco,166,165,255
6472,Blanco,116,9,255
6473,Blanco,184,42,253
6474,No blanco,167,59,159
6475,Blanco,22,129,255
6476,No blanco,115,141,162
6477,No blanco,132,111,162
6478,Blanco,17,211,255
6479,Blanco,159,48,255
6480,Blanco,195,143,255
6481,Blanco,24,215,255
6482,Blanco,46,74,255
6483,Blanco,9,191,255
6484,Blanco,205,77,255
6485,Blanco,189,148,226
6486,No blanco,111,66,162
6487,Blanco,58,35,255
6488,Blanco,36,130,255
6489,Blanco,61,4,255
6490,Blanco,73,103,254
6491,Blanco,64,171,255
6492,No blanco,182,64,162
6493,Blanco,7,164,255
6494,No blanco,71,154,162
6495,Blanco,180,199,255
6496,Blanco,192,94,255
6497,Blanco,221,133,255
6498,Blanco,17,156,255
6499,No blanco,158,82,162
6500,Blanco,20,187,255
6501,Blanco,78,212,255
6502,Blanco,185,127,253
6503,Blanco,33,100,255
6504,Blanco,16,65,255
6505,Blanco,120,221,255
6506,Blanco,123,205,255
6507,Blanco,11,131,255
6508,Blanco,15,26,255
6509,Blanco,11,60,255
6510,Blanco,193,190,255
6511,Blanco,76,8,255
6512,No blanco,151,95,162
6513,No blanco,111,121,162
6514,Blanco,87,33,255
6515,Blanco,9,147,255
6516,Blanco,174,186,255
6517,Blanco,109,219,255
6518,Blanco,77,200,255
6519,Blanco,77,91,253
6520,No blanco,98,103,162
6521,Blanco,213,80,255
6522,Blanco,160,196,255
6523,No blanco,162,116,162
6524,Blanco,129,216,255
6525,Blanco,190,45,253
6526,No blanco,184,47,162
6527,No blanco,129,187,162
6528,No blanco,101,33,162
6529,Blanco,65,172,255
6530,Blanco,51,220,255
6531,Blanco,213,3,255
6532,Blanco,141,193,255
6533,Blanco,222,4,255
6534,Blanco,40,196,255
6535,Blanco,58,101,255
6536,No blanco,188,107,172
6537,Blanco,58,199,255
6538,No blanco,77,146,162
6539,Blanco,28,113,255
6540,Blanco,123,207,255
6541,Blanco,79,26,255
6542,No blanco,138,91,162
6543,Blanco,201,134,255
6544,Blanco,82,35,255
6545,No blanco,181,44,162
6546,Blanco,112,179,254
6547,No blanco,136,132,162
6548,Blanco,102,177,255
6549,Blanco,73,88,255
6550,Blanco,4,17,255
6551,No blanco,87,127,162
6552,Blanco,199,53,255
6553,No blanco,146,162,162
6554,Blanco,5,111,255
6555,No blanco,177,130,162
6556,Blanco,8,93,255
6557,Blanco,88,204,255
6558,No blanco,115,121,162
6559,No blanco,152,149,162
6560,Blanco,85,196,255
6561,No blanco,69,156,194
6562,Blanco,68,73,255
6563,Blanco,109,194,255
6564,Blanco,204,183,255
6565,Blanco,127,10,255
6566,Blanco,33,27,255
6567,No blanco,91,100,162
6568,Blanco,18,42,255
6569,No blanco,75,146,162
6570,Blanco,29,57,255
6571,Blanco,3,133,255
6572,No blanco,46,110,178
6573,No blanco,134,77,162
6574,Blanco,215,172,255
6575,No blanco,115,77,162
6576,Blanco,25,16,255
6577,Blanco,23,91,255
6578,No blanco,188,50,162
6579,Blanco,45,177,255
6580,Blanco,20,90,255
6581,Blanco,200,116,255
6582,Blanco,221,145,255
6583,No blanco,144,116,162
6584,Blanco,191,99,255
6585,Blanco,147,44,255
6586,Blanco,23,143,255
6587,Blanco,24,108,255
6588,Blanco,182,129,210
6589,Blanco,203,165,255
6590,Blanco,69,26,255
6591,No blanco,95,109,162
6592,No blanco,116,196,157
6593,Blanco,224,102,255
6594,Blanco,105,18,255
6595,No blanco,107,125,162
6596,No blanco,83,108,162
6597,Blanco,142,217,255
6598,No blanco,118,152,162
6599,Blanco,42,171,255
6600,Blanco,34,177,255
6601,Blanco,193,41,255
6602,Blanco,194,110,254
6603,No blanco,127,170,162
6604,Blanco,208,98,255
6605,No blanco,120,61,162
6606,Blanco,53,211,255
6607,Blanco,151,194,255
6608,Blanco,111,199,255
6609,Blanco,15,160,255
6610,Blanco,74,68,255
6611,Blanco,73,215,255
6612,Blanco,137,187,255
6613,Blanco,43,155,255
6614,Blanco,19,7,255
6615,Blanco,47,190,255
6616,No blanco,97,134,162
6617,Blanco,215,215,255
6618,Blanco,1,0,255
6619,Blanco,32,27,255
6620,Blanco,222,130,255
6621,Blanco,44,110,201
6622,No blanco,109,48,162
6623,Blanco,24,158,255
6624,Blanco,223,18,255
6625,Blanco,119,199,254
6626,Blanco,104,0,255
6627,Blanco,98,0,255
6628,Blanco,164,194,255
6629,No blanco,97,119,162
6630,Blanco,53,181,255
6631,Blanco,15,184,255
6632,Blanco,213,152,255
6633,No blanco,127,77,162
6634,Blanco,205,203,255
6635,Blanco,19,179,255
6636,No blanco,87,83,162
6637,Blanco,172,215,255
6638,Blanco,50,27,255
6639,Blanco,212,3,255
6640,Blanco,51,42,255
6641,No blanco,61,115,162
6642,No blanco,151,99,162
6643,No blanco,132,123,162
6644,Blanco,108,32,254
6645,Blanco,223,28,255
6646,Blanco,69,7,255
6647,Blanco,174,0,255
6648,Blanco,204,18,255
6649,No blanco,118,63,162
6650,Blanco,8,19,255
6651,Blanco,5,65,255
6652,No blanco,165,60,157
6653,Blanco,175,172,255
6654,Blanco,121,27,255
6655,Blanco,29,130,255
6656,Blanco,36,103,255
6657,Blanco,65,20,255
6658,Blanco,55,206,255
6659,Blanco,201,213,255
6660,Blanco,213,179,255
6661,Blanco,216,60,255
6662,Blanco,14,198,255
6663,Blanco,18,159,255
6664,Blanco,197,223,255
6665,No blanco,164,128,162
6666,Blanco,51,103,255
6667,Blanco,8,204,255
6668,No blanco,168,159,175
6669,Blanco,124,217,255
6670,Blanco,199,100,255
6671,No blanco,159,128,162
6672,Blanco,115,9,255
6673,Blanco,116,31,255
6674,No blanco,42,116,162
6675,No blanco,108,122,162
6676,No blanco,101,60,162
6677,Blanco,68,106,236
6678,No blanco,159,119,162
6679,Blanco,140,197,255
6680,No blanco,137,90,162
6681,Blanco,82,9,255
6682,Blanco,216,94,255
6683,Blanco,182,185,255
6684,Blanco,54,219,255
6685,Blanco,191,151,226
6686,Blanco,17,72,255
6687,Blanco,174,5,255
6688,Blanco,156,196,255
6689,Blanco,39,48,255
6690,Blanco,217,56,255
6691,Blanco,31,51,255
6692,Blanco,3,203,255
6693,Blanco,66,70,255
6694,Blanco,46,55,255
6695,Blanco,134,14,255
6696,No blanco,189,61,157
6697,No blanco,178,135,162
6698,No blanco,46,123,162
6699,No blanco,121,139,162
6700,Blanco,129,204,255
6701,No blanco,124,130,162
6702,Blanco,203,218,255
6703,Blanco,42,65,255
6704,Blanco,202,73,255
6705,Blanco,207,40,255
6706,Blanco,95,12,255
6707,Blanco,154,208,255
6708,Blanco,183,81,226
6709,Blanco,37,93,255
6710,Blanco,35,101,255
6711,No blanco,124,171,162
6712,No blanco,105,137,162
6713,Blanco,150,217,255
6714,Blanco,183,16,255
6715,Blanco,53,66,255
6716,No blanco,106,171,162
6717,Blanco,57,64,255
6718,Blanco,71,210,255
6719,No blanco,97,97,162
6720,Blanco,29,110,255
6721,Blanco,126,201,253
6722,Blanco,16,163,255
6723,No blanco,82,190,162
6724,Blanco,207,102,255
6725,Blanco,157,30,255
6726,Blanco,216,27,255
6727,Blanco,24,153,255
6728,No blanco,96,82,162
6729,Blanco,38,87,255
6730,Blanco,183,181,255
6731,No blanco,175,144,162
6732,Blanco,200,59,255
6733,Blanco,130,26,255
6734,Blanco,66,202,255
6735,No blanco,169,86,162
6736,Blanco,131,200,255
6737,Blanco,40,106,255
6738,No blanco,141,164,162
6739,Blanco,3,86,255
6740,Blanco,185,41,253
6741,No blanco,103,66,162
6742,No blanco,116,86,162
6743,Blanco,1,171,255
6744,No blanco,171,73,162
6745,Blanco,205,182,255
6746,Blanco,92,200,255
6747,Blanco,12,45,255
6748,Blanco,74,97,255
6749,Blanco,203,94,255
6750,Blanco,6,13,255
6751,Blanco,218,171,255
6752,Blanco,16,159,255
6753,Blanco,194,151,253
6754,Blanco,70,209,255
6755,Blanco,67,47,255
6756,No blanco,47,113,162
6757,No blanco,167,120,162
6758,Blanco,35,163,255
6759,Blanco,147,177,255
6760,Blanco,207,180,255
6761,Blanco,197,179,255
6762,Blanco,10,196,255
6763,No blanco,143,149,162
6764,No blanco,98,29,162
6765,Blanco,5,22,255
6766,Blanco,69,195,255
6767,Blanco,18,115,255
6768,Blanco,176,11,255
6769,Blanco,161,26,255
6770,Blanco,199,59,255
6771,Blanco,109,25,255
6772,Blanco,119,42,255
6773,Blanco,211,27,255
6774,Blanco,79,153,253
6775,Blanco,26,32,255
6776,Blanco,36,194,255
6777,Blanco,140,185,255
6778,Blanco,88,193,253
6779,Blanco,39,13,255
6780,No blanco,117,118,162
6781,No blanco,106,39,162
6782,Blanco,149,1,255
6783,Blanco,46,105,255
6784,Blanco,200,126,255
6785,Blanco,1,13,255
6786,Blanco,124,12,255
6787,Blanco,144,207,255
6788,Blanco,164,199,255
6789,Blanco,54,73,255
6790,Blanco,33,183,255
6791,Blanco,212,142,255
6792,Blanco,196,5,255
6793,Blanco,183,134,254
6794,Blanco,207,124,255
6795,Blanco,32,57,255
6796,Blanco,210,91,255
6797,Blanco,210,155,255
6798,Blanco,34,74,255
6799,No blanco,184,157,162
6800,Blanco,58,155,254
6801,No blanco,130,142,162
6802,Blanco,85,46,255
6803,Blanco,98,192,255
6804,Blanco,192,16,255
6805,Blanco,68,21,255
6806,Blanco,107,214,255
6807,No blanco,131,95,162
6808,No blanco,180,128,162
6809,Blanco,189,135,255
6810,No blanco,81,142,162
6811,No blanco,120,148,162
6812,Blanco,205,4,255
6813,Blanco,32,217,255
6814,No blanco,141,119,162
6815,Blanco,36,162,255
6816,Blanco,127,206,255
6817,Blanco,219,44,255
6818,Blanco,185,184,255
6819,Blanco,210,124,255
6820,No blanco,136,103,162
6821,No blanco,95,135,162
6822,No blanco,115,119,162
6823,Blanco,193,51,255
6824,Blanco,20,182,255
6825,No blanco,73,113,162
6826,No blanco,164,145,162
6827,Blanco,60,136,255
6828,No blanco,76,151,162
6829,No blanco,117,58,160
6830,No blanco,121,86,162
6831,Blanco,2,53,255
6832,Blanco,56,39,255
6833,No blanco,105,64,162
6834,Blanco,102,202,255
6835,Blanco,0,223,255
6836,Blanco,196,149,255
6837,Blanco,39,181,255
6838,Blanco,168,14,255
6839,Blanco,58,184,255
6840,Blanco,174,168,255
6841,No blanco,174,105,162
6842,Blanco,173,169,255
6843,No blanco,96,158,162
6844,Blanco,52,216,255
6845,Blanco,82,208,255
6846,Blanco,187,12,255
6847,Blanco,127,57,254
6848,No blanco,82,126,162
6849,Blanco,151,42,255
6850,Blanco,38,134,255
6851,Blanco,93,205,255
6852,Blanco,52,221,255
6853,Blanco,45,74,255
6854,Blanco,203,79,255
6855,Blanco,147,170,246
6856,Blanco,147,8,255
6857,Blanco,224,112,255
6858,No blanco,87,72,193
6859,Blanco,220,125,255
6860,No blanco,90,91,162
6861,No blanco,113,149,162
6862,Blanco,133,3,255
6863,Blanco,6,76,255
6864,No blanco,145,132,162
6865,No blanco,131,112,162
6866,No blanco,160,68,162
6867,No blanco,182,121,162
6868,Blanco,63,81,255
6869,No blanco,176,87,162
6870,Blanco,26,79,255
6871,Blanco,63,46,255
6872,Blanco,49,148,255
6873,Blanco,69,42,255
6874,Blanco,58,106,253
6875,Blanco,213,207,255
6876,No blanco,82,100,162
6877,No blanco,166,139,162
6878,Blanco,13,123,255
6879,Blanco,61,37,255
6880,Blanco,167,185,255
6881,Blanco,157,24,255
6882,No blanco,123,140,162
6883,Blanco,168,217,255
6884,No blanco,91,152,162
6885,No blanco,184,72,162
6886,No blanco,114,110,162
6887,No blanco,147,81,162
6888,Blanco,24,45,255
6889,Blanco,192,39,255
6890,No blanco,175,150,162
6891,No blanco,171,136,162
6892,Blanco,224,53,255
6893,Blanco,87,14,255
6894,Blanco,7,92,255
6895,Blanco,72,78,255
6896,Blanco,12,115,255
6897,No blanco,92,79,162
6898,No blanco,72,151,162
6899,No blanco,125,99,162
6900,Blanco,80,164,255
6901,Blanco,181,175,255
6902,Blanco,223,58,255
6903,Blanco,68,209,255
6904,Blanco,26,204,255
6905,Blanco,215,48,255
6906,No blanco,78,137,162
6907,Blanco,24,169,255
6908,Blanco,207,112,255
6909,No blanco,112,101,162
6910,Blanco,100,191,255
6911,No blanco,70,155,160
6912,Blanco,31,17,255
6913,No blanco,98,159,162
6914,Blanco,214,203,255
6915,Blanco,203,65,255
6916,No blanco,124,127,162
6917,No blanco,164,61,158
6918,Blanco,210,193,255
6919,No blanco,118,91,162
6920,No blanco,150,72,162
6921,Blanco,194,182,255
6922,Blanco,138,208,255
6923,Blanco,199,213,255
6924,No blanco,97,108,162
6925,Blanco,183,37,255
6926,Blanco,144,35,255
6927,No blanco,92,89,162
6928,Blanco,24,218,255
6929,No blanco,118,165,162
6930,No blanco,77,108,162
6931,Blanco,34,218,255
6932,Blanco,70,4,255
6933,No blanco,113,122,162
6934,Blanco,172,171,255
6935,Blanco,213,211,255
6936,No blanco,77,106,162
6937,No blanco,100,85,162
6938,Blanco,204,219,255
6939,Blanco,80,46,255
6940,Blanco,137,217,255
6941,No blanco,116,57,162
6942,Blanco,186,179,255
6943,No blanco,83,93,162
6944,Blanco,186,178,255
6945,Blanco,0,147,255
6946,No blanco,89,109,162
6947,Blanco,40,146,255
6948,Blanco,58,166,255
6949,No blanco,117,156,162
6950,No blanco,142,90,162
6951,No blanco,112,62,162
6952,Blanco,187,224,255
6953,Blanco,142,178,255
6954,Blanco,159,37,255
6955,Blanco,178,209,255
6956,No blanco,159,167,162
6957,No blanco,175,62,162
6958,Blanco,18,125,255
6959,No blanco,179,100,162
6960,Blanco,80,99,246
6961,Blanco,1,213,255
6962,Blanco,48,177,255
6963,Blanco,50,184,255
6964,No blanco,160,169,162
6965,Blanco,204,144,255
6966,No blanco,171,160,157
6967,Blanco,217,218,255
6968,Blanco,216,121,255
6969,Blanco,91,21,255
6970,Blanco,159,1,255
6971,No blanco,125,198,157
6972,Blanco,141,8,255
6973,No blanco,125,123,162
6974,Blanco,207,95,255
6975,No blanco,147,70,162
6976,No blanco,100,87,162
6977,Blanco,185,32,255
6978,Blanco,115,203,255
6979,Blanco,157,213,255
6980,Blanco,89,4,255
6981,Blanco,53,218,255
6982,No blanco,105,116,162
6983,No blanco,132,137,162
6984,No blanco,168,132,162
6985,Blanco,194,165,254
6986,No blanco,112,103,162
6987,No blanco,83,176,162
6988,No blanco,81,137,162
6989,Blanco,49,98,255
6990,No blanco,162,72,162
6991,Blanco,58,220,255
6992,Blanco,51,28,255
6993,No blanco,139,78,162
6994,No blanco,167,104,162
6995,No blanco,123,98,162
6996,No blanco,97,90,162
6997,No blanco,136,66,162
6998,Blanco,150,189,255
6999,No blanco,80,88,157
7000,No blanco,126,121,162
7001,Blanco,151,224,255
7002,No blanco,77,105,162
7003,No blanco,100,161,162
7004,No blanco,94,82,162
7005,Blanco,160,212,255
7006,Blanco,205,25,255
7007,Blanco,77,74,253
7008,Blanco,199,14,255
7009,Blanco,85,57,255
7010,Blanco,92,210,255
7011,Blanco,38,31,255
7012,Blanco,65,2,255
7013,No blanco,166,135,162
7014,Blanco,135,213,255
7015,Blanco,31,11,255
7016,Blanco,172,184,255
7017,Blanco,198,97,255
7018,Blanco,187,212,255
7019,Blanco,197,2,255
7020,Blanco,169,214,255
7021,Blanco,112,182,253
7022,No blanco,88,95,162
7023,Blanco,27,171,255
7024,Blanco,169,185,255
7025,Blanco,108,34,201
7026,Blanco,174,13,255
7027,Blanco,57,53,255
7028,Blanco,8,157,255
7029,Blanco,96,187,255
7030,No blanco,96,78,162
7031,No blanco,148,99,162
7032,No blanco,101,73,162
7033,Blanco,10,194,255
7034,Blanco,21,160,255
7035,Blanco,12,175,255
7036,Blanco,123,216,255
7037,Blanco,87,60,255
7038,No blanco,137,73,162
7039,No blanco,173,159,162
7040,Blanco,206,70,255
7041,No blanco,121,58,160
7042,No blanco,100,57,162
7043,Blanco,6,52,255
7044,Blanco,204,139,255
7045,No blanco,40,124,162
7046,Blanco,142,207,255
7047,Blanco,195,124,255
7048,Blanco,42,77,255
7049,Blanco,145,41,255
7050,Blanco,57,209,255
7051,Blanco,47,222,255
7052,Blanco,149,185,255
7053,Blanco,152,31,255
7054,Blanco,6,77,255
7055,No blanco,130,76,162
7056,Blanco,26,76,255
7057,Blanco,105,186,255
7058,Blanco,9,199,255
7059,No blanco,124,74,162
7060,No blanco,103,76,162
7061,Blanco,48,102,255
7062,Blanco,63,31,255
7063,Blanco,81,96,252
7064,Blanco,48,146,255
7065,No blanco,131,101,162
7066,Blanco,146,185,255
7067,Blanco,205,33,255
7068,Blanco,132,19,255
7069,Blanco,119,51,255
7070,Blanco,206,90,255
7071,Blanco,28,195,255
7072,Blanco,76,101,255
7073,Blanco,213,34,255
7074,Blanco,200,136,255
7075,Blanco,173,220,255
7076,Blanco,18,36,255
7077,Blanco,195,27,255
7078,Blanco,31,65,255
7079,No blanco,78,151,185
7080,Blanco,188,170,255
7081,No blanco,109,43,162
7082,Blanco,131,50,255
7083,Blanco,30,97,255
7084,Blanco,10,95,255
7085,Blanco,131,31,255
7086,Blanco,72,73,255
7087,Blanco,55,224,255
7088,No blanco,133,107,162
7089,Blanco,46,40,255
7090,Blanco,153,40,255
7091,Blanco,46,104,255
7092,Blanco,47,154,255
7093,Blanco,195,47,255
7094,No blanco,86,182,162
7095,No blanco,43,122,162
7096,Blanco,27,148,255
7097,Blanco,56,154,255
7098,Blanco,108,181,255
7099,Blanco,151,202,255
7100,Blanco,187,83,255
7101,No blanco,74,133,162
7102,No blanco,106,69,162
7103,Blanco,38,205,255
7104,No blanco,165,64,162
